District ID,County Name,Operating Cost Per Student,District Number,School Year,Student Count,State Student Count,Operating Cost,State Operating Cost,State Operating Cost Per Student
1935,CLATSOP,7101.70,Seaside SD 10,07/01/2001,1729,549757,12278832.82,3966871635.47,7215.68
2002,DOUGLAS,7575.93,WINSTON-DILLARD SCH DIST 116,07/01/2002,1622,552161,12288155.86,3889552066.13,7044.24
2110,MALHEUR,10303.81,Nyssa SD 26,07/01/2007,1194,561354,12302748.11,5144636555.37,9164.69
2096,LANE,8225.57,Siuslaw SD 97J,07/01/2005,1497,555146,12313685.00,4513950428.60,8131.11
1974,CURRY,6737.50,BROOKINGS-HARBOR SCH DIST 17,07/01/2000,1829,544245,12322887.35,3796207419.43,6975.18
2096,LANE,9186.12,Siuslaw SD 97J,07/01/2009,1345,556836,12355337.40,5162739221.05,9271.56
1900,BENTON,6305.13,Philomath SD 17J,07/01/2002,1961,552161,12364358.45,3889552066.13,7044.24
2205,UMATILLA,6378.53,Milton-Freewater Sch Dist 7,07/01/2000,1939,544245,12367973.88,3796207419.43,6975.18
2096,LANE,7581.35,Siuslaw SD 97J,07/01/2001,1637,549757,12410676.03,3966871635.47,7215.68
1974,CURRY,6627.31,BROOKINGS-HARBOR SCH DIST 17,07/01/2001,1873,549757,12412958.67,3966871635.47,7215.68
2204,UMATILLA,9807.39,Umatilla SD 6R,07/01/2005,1266,555146,12416162.05,4513950428.60,8131.11
1935,CLATSOP,7287.18,Seaside SD 10,07/01/2002,1707,552161,12439221.26,3889552066.13,7044.24
2084,LANE,7875.49,Fern Ridge SD 28J,07/01/2005,1582,555146,12459029.54,4513950428.60,8131.11
1994,DOUGLAS,6534.01,SOUTH UMPQUA SCH DIST 19,07/01/2000,1914,544245,12506097.39,3796207419.43,6975.18
2002,DOUGLAS,7495.00,WINSTON-DILLARD SCH DIST 116,07/01/2001,1669,549757,12509160.29,3966871635.47,7215.68
2003,DOUGLAS,8857.47,Sutherlin SD 130,07/01/2008,1416,559271,12542183.29,5248233458.10,9384.06
1935,CLATSOP,7398.13,Seaside SD 10,07/01/2003,1703,549169,12599010.72,3970643658.44,7230.28
2204,UMATILLA,9936.19,Umatilla SD 6R,07/01/2006,1270,558366,12618967.52,4768933786.70,8540.87
1978,DESCHUTES,9073.88,Sisters SD 6,07/01/2009,1393,556836,12639910.99,5162739221.05,9271.56
2205,UMATILLA,6389.44,Milton-Freewater Unified SD 7,07/01/2001,1980,549757,12651084.81,3966871635.47,7215.68
1994,DOUGLAS,6566.46,SOUTH UMPQUA SCH DIST 19,07/01/2002,1927,552161,12653569.15,3889552066.13,7044.24
2096,LANE,9282.98,Siuslaw SD 97J,07/01/2008,1367,559271,12689835.29,5248233458.10,9384.06
2110,MALHEUR,10592.56,Nyssa SD 26,07/01/2009,1200,556836,12711076.21,5162739221.05,9271.56
1974,CURRY,6886.28,BROOKINGS-HARBOR SCH DIST 17,07/01/2002,1849,552161,12732723.81,3889552066.13,7044.24
1994,DOUGLAS,6408.68,SOUTH UMPQUA SCH DIST 19,07/01/1999,1987,543138,12734053.62,3556941887.40,6548.87
2141,MARION,6845.51,North Marion SD 15,07/01/2004,1871,549793,12807945.81,4198534676.94,7636.57
1900,BENTON,7337.00,Philomath SD 17J,07/01/2005,1747,555146,12817733.80,4513950428.60,8131.11
2084,LANE,7110.33,Fern Ridge SD 28J,07/01/2001,1805,549757,12834142.11,3966871635.47,7215.68
1900,BENTON,7253.24,Philomath SD 17J,07/01/2004,1775,549793,12874493.63,4198534676.94,7636.57
2110,MALHEUR,11154.66,Nyssa SD 26,07/01/2008,1155,559271,12883635.86,5248233458.10,9384.06
2137,MARION,11621.08,Gervais SD 1,07/01/2009,1110,556836,12899398.12,5162739221.05,9271.56
1944,COLUMBIA,5983.13,SCAPPOOSE SCH DIST 1J,07/01/1999,2168,543138,12971417.90,3556941887.40,6548.87
2204,UMATILLA,10223.96,Umatilla SD 6R,07/01/2007,1270,561354,12984423.12,5144636555.37,9164.69
2091,LANE,6379.62,JUNCTION CITY SCH DIST 69,07/01/1999,2038,543138,13001675.68,3556941887.40,6548.87
2205,UMATILLA,6870.63,Milton-Freewater Unified SD 7,07/01/2002,1898,552161,13040461.69,3889552066.13,7044.24
2002,DOUGLAS,8832.66,Winston-Dillard SD 116,07/01/2009,1477,556836,13045845.12,5162739221.05,9271.56
2091,LANE,6974.61,Junction City SD 69,07/01/2002,1873,552161,13063445.68,3889552066.13,7044.24
1935,CLATSOP,7780.61,Seaside SD 10,07/01/2004,1679,549793,13063643.45,4198534676.94,7636.57
2091,LANE,7180.88,Junction City SD 69,07/01/2004,1826,549793,13112290.46,4198534676.94,7636.57
1978,DESCHUTES,8758.06,Sisters SD 6,07/01/2006,1503,558366,13163368.00,4768933786.70,8540.87
1994,DOUGLAS,6940.51,SOUTH UMPQUA SCH DIST 19,07/01/2003,1905,549169,13221665.95,3970643658.44,7230.28
1900,BENTON,7686.43,Philomath SD 17J,07/01/2006,1729,558366,13289841.78,4768933786.70,8540.87
1994,DOUGLAS,6967.52,SOUTH UMPQUA SCH DIST 19,07/01/2001,1911,549757,13314925.08,3966871635.47,7215.68
2096,LANE,9117.45,Siuslaw SD 97J,07/01/2006,1463,558366,13338836.32,4768933786.70,8540.87
2002,DOUGLAS,8664.53,Winston-Dillard SD 116,07/01/2008,1541,559271,13352044.86,5248233458.10,9384.06
1978,DESCHUTES,9345.98,Sisters SD 6,07/01/2007,1431,561354,13374094.72,5144636555.37,9164.69
2084,LANE,7268.55,Fern Ridge SD 28J,07/01/2000,1840,544245,13374128.07,3796207419.43,6975.18
2141,MARION,7801.40,NORTH MARION SCH DIST 15,07/01/2000,1716,544245,13387207.71,3796207419.43,6975.18
2084,LANE,8371.59,Fern Ridge SD 28J,07/01/2006,1603,558366,13419655.21,4768933786.70,8540.87
1974,CURRY,7279.71,Brookings-Harbor SD 17C,07/01/2004,1856,549793,13511132.49,4198534676.94,7636.57
2096,LANE,9477.79,Siuslaw SD 97J,07/01/2007,1427,561354,13524805.73,5144636555.37,9164.69
2002,DOUGLAS,8491.95,Winston-Dillard SD 116,07/01/2007,1595,561354,13544652.96,5144636555.37,9164.69
2205,UMATILLA,7127.43,Milton-Freewater Unified SD 7,07/01/2003,1901,549169,13549247.47,3970643658.44,7230.28
2197,TILLAMOOK,6567.98,Tillamook SD 9,07/01/2003,2064,549169,13556320.38,3970643658.44,7230.28
2091,LANE,6727.13,Junction City SD 69,07/01/2000,2018,544245,13575350.09,3796207419.43,6975.18
2139,MARION,6023.58,Cascade SD 5,07/01/1999,2262,543138,13625341.72,3556941887.40,6548.87
1944,COLUMBIA,6344.79,SCAPPOOSE SCH DIST 1J,07/01/2003,2156,549169,13679356.88,3970643658.44,7230.28
2204,UMATILLA,10217.08,Umatilla SD 6R,07/01/2009,1339,556836,13680667.88,5162739221.05,9271.56
2227,WASCO,6722.64,THE DALLES SCH DIST 12,07/01/1999,2037,543138,13694011.43,3556941887.40,6548.87
2091,LANE,6868.23,Junction City SD 69,07/01/2001,1994,549757,13695242.17,3966871635.47,7215.68
2204,UMATILLA,10198.76,Umatilla SD 6R,07/01/2008,1344,559271,13707133.66,5248233458.10,9384.06
1994,DOUGLAS,7351.81,South Umpqua SD 19,07/01/2004,1886,549793,13865518.24,4198534676.94,7636.57
1944,COLUMBIA,6304.13,SCAPPOOSE SCH DIST 1J,07/01/2000,2206,544245,13906914.82,3796207419.43,6975.18
1900,BENTON,8373.20,Philomath SD 17J,07/01/2009,1665,556836,13941372.61,5162739221.05,9271.56
2197,TILLAMOOK,6440.68,Tillamook SD 9,07/01/2002,2165,552161,13944070.51,3889552066.13,7044.24
2091,LANE,8307.69,Junction City SD 69,07/01/2009,1684,556836,13990146.62,5162739221.05,9271.56
1974,CURRY,8395.03,Brookings-Harbor SD 17C,07/01/2008,1669,559271,14011304.38,5248233458.10,9384.06
2227,WASCO,6837.17,THE DALLES SCH DIST 12,07/01/2002,2053,552161,14036705.78,3889552066.13,7044.24
2091,LANE,7593.89,Junction City SD 69,07/01/2005,1849,555146,14041104.61,4513950428.60,8131.11
2227,WASCO,7057.65,THE DALLES SCH DIST 12,07/01/2000,1990,544245,14044725.51,3796207419.43,6975.18
2197,TILLAMOOK,6861.34,Tillamook SD 9,07/01/2004,2071,549793,14209825.60,4198534676.94,7636.57
2205,UMATILLA,7539.29,Milton-Freewater Unified SD 7,07/01/2004,1886,549793,14219106.09,4198534676.94,7636.57
1935,CLATSOP,9002.30,Seaside SD 10,07/01/2005,1580,555146,14223629.50,4513950428.60,8131.11
2143,MARION,5973.29,NORTH SANTIAM SCH DIST 29J,07/01/1999,2385,543138,14246307.18,3556941887.40,6548.87
1944,COLUMBIA,6503.10,SCAPPOOSE SCH DIST 1J,07/01/2002,2192,552161,14254784.77,3889552066.13,7044.24
1974,CURRY,8277.29,Brookings-Harbor SD 17C,07/01/2007,1731,561354,14327993.28,5144636555.37,9164.69
2084,LANE,9376.77,Fern Ridge SD 28J,07/01/2007,1534,561354,14383957.88,5144636555.37,9164.69
1900,BENTON,8548.10,Philomath SD 17J,07/01/2008,1684,559271,14394999.76,5248233458.10,9384.06
1974,CURRY,7967.85,Brookings-Harbor SD 17C,07/01/2005,1808,555146,14405866.64,4513950428.60,8131.11
1994,DOUGLAS,9145.75,South Umpqua SD 19,07/01/2009,1580,556836,14450279.82,5162739221.05,9271.56
2227,WASCO,7098.29,THE DALLES SCH DIST 12,07/01/2001,2036,549757,14452121.61,3966871635.47,7215.68
2084,LANE,9639.27,Fern Ridge SD 28J,07/01/2008,1503,559271,14487817.63,5248233458.10,9384.06
2103,LINN,6499.10,Scio SD 95,07/01/2007,2232,561354,14505995.87,5144636555.37,9164.69
1974,CURRY,8243.22,Brookings-Harbor SD 17C,07/01/2006,1764,558366,14541039.85,4768933786.70,8540.87
1944,COLUMBIA,6510.51,SCAPPOOSE SCH DIST 1J,07/01/2001,2237,549757,14564016.77,3966871635.47,7215.68
2084,LANE,9539.66,Fern Ridge SD 28J,07/01/2009,1530,556836,14595682.91,5162739221.05,9271.56
2139,MARION,6642.73,Cascade SD 5,07/01/2000,2199,544245,14607356.65,3796207419.43,6975.18
2227,WASCO,7206.72,THE DALLES SCH DIST 12,07/01/2003,2027,549169,14608026.13,3970643658.44,7230.28
1900,BENTON,8460.59,Philomath SD 17J,07/01/2007,1727,561354,14611438.42,5144636555.37,9164.69
1994,DOUGLAS,8918.88,South Umpqua SD 19,07/01/2008,1645,559271,14671563.35,5248233458.10,9384.06
1930,CLACKAMAS,6181.45,ESTACADA SCH DIST 108,07/01/1999,2374,543138,14674761.77,3556941887.40,6548.87
1944,COLUMBIA,6674.74,SCAPPOOSE SCH DIST 1J,07/01/2004,2205,549793,14717802.09,4198534676.94,7636.57
2141,MARION,10047.02,North Marion SD 15,07/01/2005,1466,555146,14728928.42,4513950428.60,8131.11
2139,MARION,6423.33,Cascade SD 5,07/01/2002,2298,552161,14760809.71,3889552066.13,7044.24
2091,LANE,8061.83,Junction City SD 69,07/01/2006,1839,558366,14825709.32,4768933786.70,8540.87
1994,DOUGLAS,8106.16,South Umpqua SD 19,07/01/2005,1834,555146,14866706.53,4513950428.60,8131.11
1935,CLATSOP,9521.41,Seaside SD 10,07/01/2006,1579,558366,15034302.23,4768933786.70,8540.87
1931,CLACKAMAS,6199.10,GLADSTONE SCH DIST 115,07/01/1999,2432,543138,15076217.53,3556941887.40,6548.87
1978,DESCHUTES,9681.69,Sisters SD 6,07/01/2008,1559,559271,15093762.48,5248233458.10,9384.06
1894,BAKER,7025.58,Baker SD 5J,07/01/2002,2151,552161,15112028.86,3889552066.13,7044.24
1931,CLACKAMAS,6839.33,Gladstone SD 115,07/01/2003,2212,549169,15128587.10,3970643658.44,7230.28
2139,MARION,6793.14,Cascade SD 5,07/01/2001,2231,549757,15155495.82,3966871635.47,7215.68
1933,CLATSOP,6626.78,ASTORIA SCH DIST 1,07/01/1999,2295,543138,15208466.05,3556941887.40,6548.87
1930,CLACKAMAS,6516.00,Estacada SD 108,07/01/2001,2337,549757,15227886.34,3966871635.47,7215.68
1931,CLACKAMAS,6331.50,Gladstone SD 115,07/01/2002,2408,552161,15246257.42,3889552066.13,7044.24
1933,CLATSOP,7349.91,Astoria SD 1,07/01/2004,2076,549793,15258407.95,4198534676.94,7636.57
1994,DOUGLAS,8945.99,South Umpqua SD 19,07/01/2006,1706,558366,15261855.76,4768933786.70,8540.87
2212,UNION,5984.00,LA GRANDE SCH DIST 1,07/01/1998,2554,540605,15283140.00,1012656851.75,1873.19
2197,TILLAMOOK,6656.39,TILLAMOOK SCH DIST 9,07/01/1999,2309,543138,15369596.30,3556941887.40,6548.87
2147,MORROW,6821.06,MORROW SCH DIST 1,07/01/1999,2259,543138,15408781.16,3556941887.40,6548.87
2139,MARION,6839.09,Cascade SD 5,07/01/2003,2263,549169,15476860.45,3970643658.44,7230.28
2143,MARION,6629.94,NORTH SANTIAM SCH DIST 29J,07/01/2000,2339,544245,15507423.18,3796207419.43,6975.18
2102,LINN,6211.54,SWEET HOME SCH DIST 55,07/01/1999,2500,543138,15528847.80,3556941887.40,6548.87
1944,COLUMBIA,7073.29,Scappoose SD 1J,07/01/2006,2199,558366,15554174.47,4768933786.70,8540.87
2244,WASHINGTON,5787.66,SHERWOOD SCH DIST 88J,07/01/1999,2689,543138,15563023.00,3556941887.40,6548.87
1930,CLACKAMAS,6736.01,ESTACADA SCH DIST 108,07/01/2000,2312,544245,15573651.34,3796207419.43,6975.18
1974,CURRY,9823.05,Brookings-Harbor SD 17C,07/01/2009,1586,556836,15579353.17,5162739221.05,9271.56
2143,MARION,6452.06,NORTH SANTIAM SCH DIST 29J,07/01/2002,2417,552161,15594633.98,3889552066.13,7044.24
1994,DOUGLAS,9257.41,South Umpqua SD 19,07/01/2007,1687,561354,15617256.87,5144636555.37,9164.69
1931,CLACKAMAS,6482.94,GLADSTONE SCH DIST 115,07/01/2000,2415,544245,15656303.30,3796207419.43,6975.18
2143,MARION,6399.13,NORTH SANTIAM SCH DIST 29J,07/01/2003,2456,549169,15716258.68,3970643658.44,7230.28
1933,CLATSOP,7095.62,ASTORIA SCH DIST 1,07/01/2000,2217,544245,15730990.66,3796207419.43,6975.18
2091,LANE,9358.31,Junction City SD 69,07/01/2008,1682,559271,15740679.76,5248233458.10,9384.06
2212,UNION,6151.83,LA GRANDE SCH DIST 1,07/01/1999,2560,543138,15748686.70,3556941887.40,6548.87
1930,CLACKAMAS,6790.96,Estacada SD 108,07/01/2002,2320,552161,15755036.77,3889552066.13,7044.24
2147,MORROW,7026.15,MORROW SCH DIST 1,07/01/2000,2250,544245,15808846.38,3796207419.43,6975.18
1894,BAKER,7475.36,Baker SD 5J,07/01/2003,2115,549169,15810377.82,3970643658.44,7230.28
2197,TILLAMOOK,6902.33,TILLAMOOK SCH DIST 9,07/01/2000,2302,544245,15889165.63,3796207419.43,6975.18
2205,UMATILLA,7960.81,Milton-Freewater Unified SD 7,07/01/2005,2009,555146,15993263.50,4513950428.60,8131.11
1933,CLATSOP,7100.18,ASTORIA SCH DIST 1,07/01/2001,2256,549757,16018016.04,3966871635.47,7215.68
1894,BAKER,7804.90,Baker SD 5J,07/01/2004,2055,549793,16039065.86,4198534676.94,7636.57
2091,LANE,9197.88,Junction City SD 69,07/01/2007,1747,561354,16068696.36,5144636555.37,9164.69
1933,CLATSOP,7415.30,Astoria SD 1,07/01/2003,2167,549169,16068963.78,3970643658.44,7230.28
1933,CLATSOP,7227.28,ASTORIA SCH DIST 1,07/01/2002,2224,552161,16073467.13,3889552066.13,7044.24
1894,BAKER,7329.99,Baker SD 5J,07/01/2001,2199,549757,16118655.82,3966871635.47,7215.68
2102,LINN,6779.50,SWEET HOME SCH DIST 55,07/01/2000,2379,544245,16128420.47,3796207419.43,6975.18
1935,CLATSOP,10655.76,Seaside SD 10,07/01/2009,1515,556836,16143470.36,5162739221.05,9271.56
2197,TILLAMOOK,7682.37,Tillamook SD 9,07/01/2005,2102,555146,16148332.31,4513950428.60,8131.11
1931,CLACKAMAS,7420.15,Gladstone SD 115,07/01/2004,2186,549793,16220438.37,4198534676.94,7636.57
2197,TILLAMOOK,7138.63,TILLAMOOK SCH DIST 9,07/01/2001,2278,549757,16261793.11,3966871635.47,7215.68
2212,UNION,7277.19,LA GRANDE SCH DIST 1,07/01/2004,2235,549793,16264518.86,4198534676.94,7636.57
2141,MARION,10741.12,North Marion SD 15,07/01/2006,1516,558366,16283544.37,4768933786.70,8540.87
1933,CLATSOP,8042.64,Astoria SD 1,07/01/2005,2025,555146,16286336.97,4513950428.60,8131.11
1931,CLACKAMAS,6750.54,Gladstone SD 115,07/01/2001,2415,549757,16302546.10,3966871635.47,7215.68
2143,MARION,6895.76,NORTH SANTIAM SCH DIST 29J,07/01/2001,2365,549757,16308478.57,3966871635.47,7215.68
1935,CLATSOP,10753.42,Seaside SD 10,07/01/2007,1518,561354,16323696.91,5144636555.37,9164.69
1894,BAKER,7053.37,BAKER SCH DIST 05J,07/01/1999,2317,543138,16342661.74,3556941887.40,6548.87
1933,CLATSOP,8047.29,Astoria SD 1,07/01/2006,2035,558366,16376242.89,4768933786.70,8540.87
2102,LINN,6827.87,SWEET HOME SCH DIST 55,07/01/2001,2409,549757,16448344.87,3966871635.47,7215.68
2139,MARION,7224.96,Cascade SD 5,07/01/2004,2277,549793,16451228.64,4198534676.94,7636.57
2147,MORROW,7508.97,Morrow SD 1,07/01/2003,2195,549169,16482181.95,3970643658.44,7230.28
2212,UNION,7284.72,LA GRANDE SCH DIST 1,07/01/2003,2264,549169,16492605.52,3970643658.44,7230.28
2191,POLK,6236.26,CENTRAL SCH DIST 13J,07/01/1999,2645,543138,16494919.18,3556941887.40,6548.87
2212,UNION,6692.09,LA GRANDE SCH DIST 1,07/01/2000,2472,544245,16542844.35,3796207419.43,6975.18
2102,LINN,7050.28,Sweet Home SD 55,07/01/2003,2359,549169,16631609.34,3970643658.44,7230.28
1894,BAKER,7098.46,BAKER SCH DIST 05J,07/01/2000,2343,544245,16631694.66,3796207419.43,6975.18
2141,MARION,11235.47,North Marion SD 15,07/01/2009,1484,556836,16673439.30,5162739221.05,9271.56
1944,COLUMBIA,7444.65,SCAPPOOSE SCH DIST 1J,07/01/2005,2247,555146,16728138.74,4513950428.60,8131.11
2212,UNION,7286.50,LA GRANDE SCH DIST 1,07/01/2002,2297,552161,16737099.64,3889552066.13,7044.24
1935,CLATSOP,10780.01,Seaside SD 10,07/01/2008,1559,559271,16806032.69,5248233458.10,9384.06
2143,MARION,6959.33,NORTH SANTIAM SCH DIST 29J,07/01/2004,2420,549793,16841571.60,4198534676.94,7636.57
1966,COOS,7293.87,NORTH BEND SCH DIST 13,07/01/2002,2311,552161,16856140.08,3889552066.13,7044.24
1894,BAKER,8407.71,Baker SD 5J,07/01/2005,2009,555146,16891098.00,4513950428.60,8131.11
2102,LINN,6862.70,Sweet Home SD 55,07/01/2002,2466,552161,16923427.55,3889552066.13,7044.24
2147,MORROW,7460.60,Morrow SD 1,07/01/2002,2273,552161,16957937.61,3889552066.13,7044.24
2139,MARION,7628.27,Cascade SD 5,07/01/2006,2229,558366,17003420.44,4768933786.70,8540.87
2139,MARION,7577.03,Cascade SD 5,07/01/2005,2245,555146,17010439.77,4513950428.60,8131.11
2205,UMATILLA,8304.50,Milton-Freewater Unified SD 7,07/01/2006,2053,558366,17049132.36,4768933786.70,8540.87
2212,UNION,7807.86,LA GRANDE SCH DIST 1,07/01/2005,2189,555146,17091404.46,4513950428.60,8131.11
2212,UNION,7328.70,LA GRANDE SCH DIST 1,07/01/2001,2333,549757,17097848.36,3966871635.47,7215.68
1966,COOS,7588.52,NORTH BEND SCH DIST 13,07/01/2003,2258,549169,17134882.23,3970643658.44,7230.28
2147,MORROW,7486.64,Morrow SD 1,07/01/2001,2293,549757,17166868.60,3966871635.47,7215.68
2102,LINN,7311.94,Sweet Home SD 55,07/01/2004,2349,549793,17175740.88,4198534676.94,7636.57
1930,CLACKAMAS,7400.59,Estacada SD 108,07/01/2003,2326,549169,17213760.86,3970643658.44,7230.28
1931,CLACKAMAS,7730.05,Gladstone SD 115,07/01/2005,2231,555146,17245747.66,4513950428.60,8131.11
1966,COOS,6911.92,NORTH BEND SCH DIST 13,07/01/2000,2498,544245,17265971.17,3796207419.43,6975.18
1966,COOS,6512.82,NORTH BEND SCH DIST 13,07/01/1999,2682,543138,17467387.00,3556941887.40,6548.87
2191,POLK,6636.26,CENTRAL SCH DIST 13J,07/01/2003,2649,549169,17579464.91,3970643658.44,7230.28
1944,COLUMBIA,7971.26,Scappoose SD 1J,07/01/2007,2208,561354,17600539.03,5144636555.37,9164.69
2197,TILLAMOOK,8331.14,Tillamook SD 9,07/01/2006,2114,558366,17612033.78,4768933786.70,8540.87
2212,UNION,8313.31,La Grande SD 1,07/01/2006,2121,558366,17632521.12,4768933786.70,8540.87
2039,JACKSON,6164.53,PHOENIX-TALENT SCH DIST 4,07/01/1999,2867,543138,17673721.64,3556941887.40,6548.87
1966,COOS,7653.10,NORTH BEND SCH DIST 13,07/01/2004,2319,549793,17747536.00,4198534676.94,7636.57
2143,MARION,7253.82,North Santiam SD 29J,07/01/2005,2452,555146,17786376.51,4513950428.60,8131.11
1944,COLUMBIA,8246.75,Scappoose SD 1J,07/01/2009,2166,556836,17862459.99,5162739221.05,9271.56
1966,COOS,7495.02,NORTH BEND SCH DIST 13,07/01/2001,2384,549757,17868130.32,3966871635.47,7215.68
1931,CLACKAMAS,8629.13,Gladstone SD 115,07/01/2009,2077,556836,17922697.74,5162739221.05,9271.56
2141,MARION,12151.32,North Marion SD 15,07/01/2008,1478,559271,17959648.27,5248233458.10,9384.06
1930,CLACKAMAS,8137.70,Estacada SD 108,07/01/2004,2210,549793,17984323.05,4198534676.94,7636.57
1925,CLACKAMAS,6288.13,Molalla River Sch Dist 35,07/01/2002,2864,552161,18009193.52,3889552066.13,7044.24
1966,COOS,8078.81,North Bend SD 13,07/01/2005,2230,555146,18015757.00,4513950428.60,8131.11
1894,BAKER,8977.35,Baker SD 5J,07/01/2006,2007,558366,18017546.04,4768933786.70,8540.87
2087,LANE,6000.51,SOUTH LANE SCH DIST 45J,07/01/1999,3008,543138,18049534.29,3556941887.40,6548.87
1944,COLUMBIA,8049.93,Scappoose SD 1J,07/01/2008,2250,559271,18112347.62,5248233458.10,9384.06
2212,UNION,9122.45,La Grande SD 1,07/01/2009,1986,556836,18117184.80,5162739221.05,9271.56
2244,WASHINGTON,6285.94,SHERWOOD SCH DIST 88J,07/01/2000,2887,544245,18147502.50,3796207419.43,6975.18
1933,CLATSOP,9097.50,Astoria SD 1,07/01/2007,1997,561354,18167714.94,5144636555.37,9164.69
2102,LINN,7586.36,Sweet Home SD 55,07/01/2005,2397,555146,18184511.91,4513950428.60,8131.11
2147,MORROW,8567.34,Morrow SD 1,07/01/2004,2137,549793,18308405.31,4198534676.94,7636.57
1931,CLACKAMAS,8711.76,Gladstone SD 115,07/01/2007,2114,561354,18416651.07,5144636555.37,9164.69
1931,CLACKAMAS,8405.37,Gladstone SD 115,07/01/2006,2193,558366,18432978.00,4768933786.70,8540.87
2087,LANE,6565.92,SOUTH LANE SCH DIST 45J,07/01/2000,2808,544245,18437091.09,3796207419.43,6975.18
2205,UMATILLA,9213.28,Milton-Freewater Unified SD 7,07/01/2009,2004,556836,18463421.09,5162739221.05,9271.56
2108,MALHEUR,6603.64,ONTARIO SCH DIST 8,07/01/1999,2797,543138,18470374.91,3556941887.40,6548.87
2039,JACKSON,6525.36,PHOENIX-TALENT SCH DIST 4,07/01/2000,2837,544245,18512456.29,3796207419.43,6975.18
2143,MARION,7612.90,North Santiam SD 29J,07/01/2006,2437,558366,18552643.00,4768933786.70,8540.87
1894,BAKER,9059.79,Baker SD 5J,07/01/2009,2056,556836,18626921.59,5162739221.05,9271.56
2212,UNION,8642.67,La Grande SD 1,07/01/2007,2158,561354,18650891.60,5144636555.37,9164.69
2103,LINN,5954.99,Scio SD 95,07/01/2008,3133,559271,18656973.37,5248233458.10,9384.06
2191,POLK,7002.92,CENTRAL SCH DIST 13J,07/01/2000,2668,544245,18683803.89,3796207419.43,6975.18
2141,MARION,12195.74,North Marion SD 15,07/01/2007,1532,561354,18683871.06,5144636555.37,9164.69
1931,CLACKAMAS,8842.92,Gladstone SD 115,07/01/2008,2113,559271,18685097.73,5248233458.10,9384.06
2039,JACKSON,6604.61,Phoenix-Talent SD 4,07/01/2002,2833,552161,18710853.99,3889552066.13,7044.24
1966,COOS,8502.95,North Bend SD 13,07/01/2006,2204,558366,18740499.22,4768933786.70,8540.87
2191,POLK,7298.36,CENTRAL SCH DIST 13J,07/01/2002,2588,552161,18888162.99,3889552066.13,7044.24
1933,CLATSOP,9914.50,Astoria SD 1,07/01/2008,1906,559271,18897040.79,5248233458.10,9384.06
1933,CLATSOP,9879.50,Astoria SD 1,07/01/2009,1913,556836,18899477.96,5162739221.05,9271.56
1894,BAKER,9944.95,Baker SD 5J,07/01/2008,1901,559271,18905359.03,5248233458.10,9384.06
2244,WASHINGTON,5844.53,SHERWOOD SCH DIST 88J,07/01/2002,3250,552161,18994708.62,3889552066.13,7044.24
2039,JACKSON,6570.20,Phoenix-Talent SD 4,07/01/2001,2892,549757,19001031.46,3966871635.47,7215.68
2212,UNION,8656.33,La Grande SD 1,07/01/2008,2198,559271,19026614.12,5248233458.10,9384.06
1930,CLACKAMAS,8646.88,Estacada SD 108,07/01/2005,2209,555146,19100950.45,4513950428.60,8131.11
1894,BAKER,9659.93,Baker SD 5J,07/01/2007,1979,561354,19117010.12,5144636555.37,9164.69
1925,CLACKAMAS,6752.06,Molalla River Sch Dist 35,07/01/1999,2835,543138,19142079.25,3556941887.40,6548.87
1930,CLACKAMAS,8049.41,Estacada SD 108,07/01/2006,2383,558366,19181735.56,4768933786.70,8540.87
2205,UMATILLA,9414.55,Milton-Freewater Unified SD 7,07/01/2007,2041,561354,19215086.44,5144636555.37,9164.69
2139,MARION,8571.62,Cascade SD 5,07/01/2007,2254,561354,19320430.84,5144636555.37,9164.69
2190,POLK,5857.92,DALLAS SCH DIST 2,07/01/1999,3302,543138,19342842.17,3556941887.40,6548.87
2103,LINN,6266.82,Scio SD 95,07/01/2009,3107,556836,19471011.47,5162739221.05,9271.56
